dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.108646,2.048058,0.718070,1.123395,1.271190,0.800767,3.986136
0.020000,6.093362,2.030892,0.741053,1.149164,1.288456,0.863338,3.983861
0.020000,6.077699,2.013365,0.764559,1.175299,1.306714,0.912867,3.982407
0.020000,6.061782,1.995593,0.788417,1.192900,0.880042,-21.333567,3.981804
0.020000,6.045825,1.977781,0.812331,1.195691,0.139583,-37.022965,3.982054
0.020000,6.029927,1.960011,0.836175,1.192220,-0.173551,-15.656713,3.983132
0.020000,6.014106,1.942275,0.859942,1.188352,-0.193386,-0.991741,3.985008
0.020000,5.998381,1.924566,0.883624,1.184111,-0.212061,-0.933757,3.987655
0.020000,5.982771,1.906879,0.907215,1.179523,-0.229401,-0.866987,3.991049
0.020000,5.967293,1.889207,0.930707,1.174604,-0.245968,-0.828379,3.995165
0.020000,5.951962,1.871546,0.954094,1.169372,-0.261604,-0.781750,3.999980
0.020000,5.936794,1.853889,0.977371,1.163840,-0.276592,-0.749444,4.005473
0.020000,5.921805,1.836234,1.000531,1.158018,-0.291109,-0.725810,4.011622
0.020000,5.907008,1.818575,1.023570,1.151911,-0.305316,-0.710382,4.018407
0.020000,5.892419,1.800910,1.046480,1.145532,-0.318959,-0.682129,4.025808
0.020000,5.878050,1.783237,1.069258,1.138869,-0.333150,-0.709577,4.033805
0.020000,5.863915,1.765553,1.091896,1.131935,-0.346713,-0.678109,4.042377
0.020000,5.850026,1.747859,1.114391,1.124718,-0.360865,-0.707643,4.051504
0.020000,5.836395,1.730154,1.136735,1.117214,-0.375183,-0.715902,4.061165
0.020000,5.823034,1.712439,1.158923,1.109417,-0.389851,-0.733386,4.071339
0.020000,5.809955,1.694716,1.180950,1.101319,-0.404917,-0.753314,4.082004
0.020000,5.797168,1.676988,1.202808,1.092909,-0.420494,-0.778835,4.093138
0.020000,5.784684,1.659259,1.224491,1.084168,-0.437026,-0.826576,4.104715
0.020000,5.772513,1.641534,1.245993,1.075096,-0.453591,-0.828251,4.116713
0.020000,5.760664,1.623818,1.267307,1.065669,-0.471384,-0.889679,4.129105
0.020000,5.749145,1.606119,1.288424,1.055876,-0.489650,-0.913278,4.141864
0.020000,5.737964,1.588444,1.309338,1.045704,-0.508610,-0.948002,4.154964
0.020000,5.727130,1.570803,1.330041,1.035138,-0.528291,-0.984043,4.168376
0.020000,5.716648,1.553204,1.350524,1.024168,-0.548489,-1.009904,4.182069
0.020000,5.706524,1.535660,1.370780,1.012779,-0.569446,-1.047879,4.196014
0.020000,5.696763,1.518182,1.390799,1.000963,-0.590797,-1.067540,4.210179
0.020000,5.687368,1.500782,1.410573,0.988710,-0.612641,-1.092194,4.224534
0.020000,5.678344,1.483473,1.430094,0.976015,-0.634742,-1.105044,4.239044
0.020000,5.669690,1.466270,1.449351,0.962874,-0.657089,-1.117334,4.253680
0.020000,5.661408,1.449185,1.468337,0.949284,-0.679506,-1.120856,4.268406
0.020000,5.653499,1.432235,1.487042,0.935246,-0.701854,-1.117400,4.283192
0.020000,5.645959,1.415434,1.505457,0.920764,-0.724131,-1.113877,4.298004
0.020000,5.638787,1.398797,1.523574,0.905845,-0.745958,-1.091339,4.312811
