dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.375596,2.539679,0.876779,1.120547,0.744588,0.067262,6.127817
0.020000,2.398025,2.536122,0.899489,1.135466,0.745943,0.067742,6.124009
0.020000,2.420735,2.532432,0.922497,1.150412,0.747309,0.068317,6.120202
0.020000,2.443727,2.528606,0.945805,1.165386,0.748689,0.068978,6.116397
0.020000,2.467000,2.524643,0.969412,1.180388,0.750083,0.069713,6.112596
0.020000,2.490553,2.520539,0.993321,1.195418,0.751493,0.070512,6.108802
0.020000,2.514388,2.516294,1.017530,1.210476,0.752921,0.071365,6.105017
0.020000,2.538503,2.511904,1.042042,1.225563,0.754366,0.072260,6.101242
0.020000,2.562898,2.507368,1.066855,1.240679,0.755803,0.071858,6.097479
0.020000,2.587574,2.502684,1.091972,1.255825,0.757278,0.073765,6.093732
0.020000,2.612530,2.497850,1.117392,1.271000,0.758779,0.075029,6.090001
0.020000,2.637767,2.492865,1.143116,1.286205,0.760205,0.071297,6.086290
0.020000,2.663283,2.487726,1.169145,1.301440,0.761779,0.078726,6.082600
0.020000,2.689079,2.482431,1.195479,1.316705,0.763219,0.071995,6.078934
0.020000,2.715156,2.476980,1.222119,1.332001,0.764826,0.080314,6.075293
0.020000,2.741512,2.471371,1.249065,1.347326,0.766226,0.070006,6.071681
0.020000,2.768148,2.465601,1.276319,1.362683,0.767883,0.082878,6.068099
0.020000,2.795064,2.459671,1.303880,1.378072,0.769415,0.076583,6.064549
0.020000,2.822259,2.453578,1.331750,1.393489,0.770851,0.071810,6.061034
0.020000,2.849735,2.447321,1.359929,1.408939,0.772515,0.083184,6.057555
0.020000,2.877490,2.440900,1.388417,1.424420,0.774071,0.077820,6.054116
0.020000,2.905525,2.434313,1.417216,1.439933,0.775635,0.078176,6.050719
0.020000,2.933840,2.427559,1.446325,1.455477,0.777206,0.078581,6.047366
0.020000,2.962436,2.420638,1.475746,1.471053,0.778787,0.079025,6.044058
0.020000,2.991311,2.413548,1.505480,1.486660,0.780377,0.079498,6.040799
0.020000,3.020467,2.406289,1.535526,1.502300,0.781977,0.079990,6.037591
0.020000,3.049904,2.398861,1.565885,1.517972,0.783587,0.080493,6.034436
0.020000,3.079622,2.391263,1.596559,1.533676,0.785206,0.080998,6.031337
0.020000,3.109621,2.383496,1.627547,1.549410,0.786732,0.076253,6.028295
0.020000,3.139901,2.375557,1.658850,1.565178,0.788377,0.082296,6.025313
0.020000,3.170463,2.367449,1.690470,1.580980,0.790091,0.085676,6.022394
0.020000,3.201308,2.359170,1.722406,1.596812,0.791604,0.075649,6.019540
0.020000,3.232435,2.350721,1.754660,1.612677,0.793264,0.082986,6.016753
0.020000,3.263845,2.342102,1.787231,1.628576,0.794955,0.084543,6.014036
0.020000,3.295540,2.333314,1.820121,1.644506,0.796499,0.077212,6.011390
0.020000,3.327518,2.324357,1.853331,1.660471,0.798219,0.086011,6.008819
0.020000,3.359782,2.315232,1.886860,1.676469,0.799904,0.084234,6.006325
0.020000,3.392332,2.305940,1.920710,1.692497,0.801404,0.075023,6.003910
0.020000,3.425168,2.296482,1.954881,1.708561,0.803240,0.091772,6.001576
0.020000,3.458292,2.286859,1.989375,1.724659,0.804890,0.082534,5.999327
0.020000,3.491704,2.277072,2.024190,1.740790,0.806546,0.082787,5.997164
0.020000,3.525405,2.267123,2.059329,1.756954,0.808177,0.081554,5.995090
0.020000,3.559396,2.257012,2.094793,1.773153,0.809964,0.089367,5.993108
0.020000,3.593679,2.246744,2.130580,1.789387,0.811675,0.085539,5.991219
0.020000,3.628254,2.236318,2.166693,1.805655,0.813402,0.086362,5.989427
0.020000,3.663123,2.225737,2.203132,1.821958,0.815146,0.087199,5.987734
0.020000,3.698288,2.215003,2.239898,1.838296,0.816907,0.088044,5.986143
0.020000,3.733748,2.204120,2.276992,1.854668,0.818621,0.085702,5.984656
0.020000,3.769507,2.193088,2.314413,1.871077,0.820462,0.092048,5.983275
0.020000,3.805565,2.181912,2.352164,1.887523,0.822287,0.091240,5.982004
0.020000,3.841924,2.170594,2.390244,1.904005,0.824121,0.091674,5.980845
0.020000,3.878587,2.159138,2.428654,1.920523,0.825881,0.088024,5.979801
0.020000,3.915553,2.147546,2.467396,1.937080,0.827829,0.097382,5.978874
0.020000,3.952827,2.135823,2.506469,1.953674,0.829700,0.093554,5.978067
0.020000,3.990409,2.123972,2.545876,1.970305,0.831588,0.094427,5.977384
0.020000,4.028301,2.111997,2.585615,1.986977,0.833557,0.098428,5.976826
0.020000,4.066506,2.099903,2.625689,2.003687,0.835505,0.097429,5.976397
0.020000,4.105026,2.087693,2.666098,2.020437,0.837496,0.099506,5.976099
0.020000,4.143863,2.075373,2.706842,2.037227,0.839530,0.101741,5.975936
0.020000,4.183020,2.062948,2.747923,2.054059,0.841571,0.102045,5.975910
0.020000,4.222500,2.050422,2.789342,2.070932,0.843663,0.104561,5.976025
0.020000,4.262304,2.037801,2.831099,2.087847,0.845779,0.105815,5.976283
0.020000,4.302435,2.025091,2.873195,2.104806,0.847928,0.107474,5.976689
0.020000,4.342897,2.012298,2.915631,2.121808,0.850116,0.109377,5.977244
0.020000,4.383692,1.999428,2.958408,2.138855,0.852341,0.111259,5.977952
0.020000,4.424823,1.986487,3.001527,2.155947,0.854603,0.113113,5.978816
0.020000,4.466294,1.973483,3.044989,2.173085,0.856902,0.114936,5.979841
0.020000,4.508107,1.960422,3.088794,2.190270,0.859236,0.116724,5.981028
0.020000,4.550266,1.947312,3.132944,2.207502,0.861606,0.118476,5.982382
0.020000,4.592773,1.934160,3.177440,2.224784,0.864069,0.123166,5.983907
0.020000,4.635633,1.920975,3.222282,2.242114,0.866527,0.122901,5.985605
0.020000,4.678849,1.907765,3.267472,2.259493,0.868962,0.121716,5.987480
0.020000,4.722425,1.894539,3.313011,2.276925,0.871565,0.130147,5.989537
0.020000,4.766363,1.881305,3.358899,2.294408,0.874160,0.129787,5.991778
0.020000,4.810669,1.868074,3.405138,2.311942,0.876704,0.127201,5.994208
0.020000,4.855345,1.854855,3.451728,2.329532,0.879481,0.138840,5.996831
0.020000,4.900395,1.841658,3.498672,2.347173,0.882090,0.130462,5.999650
0.020000,4.945824,1.828494,3.545969,2.364869,0.884806,0.135766,6.002670
0.020000,4.991634,1.815375,3.593622,2.382624,0.887734,0.146411,6.005894
0.020000,5.037831,1.802311,3.641630,2.400432,0.890371,0.131835,6.009326
0.020000,5.084419,1.789315,3.689996,2.418296,0.893219,0.142410,6.012971
0.020000,5.131400,1.776398,3.738720,2.436218,0.896087,0.143416,6.016833
0.020000,5.178779,1.763575,3.787804,2.454197,0.898969,0.144107,6.020916
0.020000,5.226560,1.750857,3.837249,2.472235,0.901879,0.145464,6.025224
0.020000,5.274747,1.738259,3.887056,2.490329,0.904714,0.141791,6.029762
0.020000,5.323344,1.725796,3.937225,2.508482,0.907638,0.146185,6.034533
0.020000,5.372354,1.713482,3.987759,2.526692,0.910505,0.143323,6.039542
0.020000,5.421782,1.701331,4.038658,2.544959,0.913344,0.141955,6.044792
0.020000,5.471631,1.689362,4.089924,2.563282,0.916158,0.140738,6.050289
0.020000,5.521904,1.677588,4.141557,2.581660,0.918934,0.138794,6.056036
0.020000,5.572605,1.666029,4.193559,2.600096,0.921767,0.141630,6.062037
0.020000,5.623736,1.654700,4.245931,2.618584,0.924396,0.131453,6.068295
0.020000,5.675302,1.643620,4.298673,2.637122,0.926925,0.126433,6.074816
0.020000,5.727304,1.632808,4.351787,2.655714,0.929575,0.132519,6.081602
0.020000,5.779745,1.622283,4.405274,2.674350,0.931807,0.111595,6.088657
0.020000,5.832628,1.612064,4.459135,2.693033,0.934176,0.118457,6.095984
0.020000,5.885953,1.602172,4.513370,2.711758,0.936208,0.101574,6.103586
0.020000,5.939723,1.592627,4.567981,2.730521,0.938166,0.097903,6.111466
0.020000,5.993938,1.583452,4.622967,2.749318,0.939872,0.085327,6.119626
0.020000,6.048600,1.574667,4.678330,2.768146,0.941390,0.075908,6.128070
0.020000,6.103707,1.566294,4.734070,2.786999,0.942660,0.063505,6.136798
0.020000,6.159261,1.558358,4.790187,2.805872,0.943645,0.049248,6.145812
