dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.446663,2.825732,0.954130,1.202308,0.724571,-0.128997,0.192207
0.020000,2.470542,2.830421,0.978465,1.216773,0.723291,-0.064035,0.195575
0.020000,2.494689,2.835246,1.003090,1.231205,0.721598,-0.084651,0.198909
0.020000,2.519102,2.840209,1.028002,1.245605,0.719997,-0.080023,0.202205
0.020000,2.543779,2.845310,1.053201,1.259965,0.717986,-0.100557,0.205462
0.020000,2.568721,2.850550,1.078687,1.274310,0.717230,-0.037780,0.208677
0.020000,2.593925,2.855930,1.104459,1.288596,0.714323,-0.145392,0.211847
0.020000,2.619391,2.861448,1.130516,1.302866,0.713494,-0.041434,0.214971
0.020000,2.645119,2.867107,1.156858,1.317105,0.711972,-0.076087,0.218045
0.020000,2.671106,2.872907,1.183485,1.331310,0.710204,-0.088392,0.221068
0.020000,2.697351,2.878846,1.210394,1.345471,0.708056,-0.107394,0.224037
0.020000,2.723855,2.884926,1.237586,1.359605,0.706733,-0.066175,0.226949
0.020000,2.750616,2.891147,1.265060,1.373710,0.705231,-0.075119,0.229803
0.020000,2.777633,2.897507,1.292816,1.387781,0.703552,-0.083917,0.232595
0.020000,2.804905,2.904007,1.320852,1.401819,0.701893,-0.082989,0.235325
0.020000,2.832432,2.910646,1.349169,1.415824,0.700248,-0.082202,0.237988
0.020000,2.860214,2.917424,1.377765,1.429796,0.698617,-0.081572,0.240583
0.020000,2.888248,2.924339,1.406639,1.443736,0.696995,-0.081115,0.243107
0.020000,2.916535,2.931392,1.435792,1.457635,0.694932,-0.103123,0.245558
0.020000,2.945073,2.938580,1.465222,1.471506,0.693558,-0.068692,0.247934
0.020000,2.973863,2.945904,1.494929,1.485347,0.692066,-0.074616,0.250232
0.020000,3.002904,2.953361,1.524912,1.499156,0.690454,-0.080588,0.252449
0.020000,3.032196,2.960950,1.555171,1.512920,0.688194,-0.113016,0.254583
0.020000,3.061737,2.968670,1.585704,1.526657,0.686854,-0.067009,0.256632
0.020000,3.091527,2.976519,1.616511,1.540366,0.685464,-0.069488,0.258593
0.020000,3.121567,2.984496,1.647592,1.554022,0.682782,-0.134119,0.260464
0.020000,3.151855,2.992597,1.678945,1.567665,0.682138,-0.032183,0.262242
0.020000,3.182392,3.000822,1.710570,1.581251,0.679322,-0.140778,0.263924
0.020000,3.213177,3.009167,1.742466,1.594820,0.678440,-0.044111,0.265508
0.020000,3.244211,3.017631,1.774633,1.608338,0.675882,-0.127912,0.266991
0.020000,3.275492,3.026211,1.807070,1.621827,0.674456,-0.071279,0.268370
0.020000,3.307021,3.034903,1.839775,1.635279,0.672611,-0.092245,0.269644
0.020000,3.338798,3.043706,1.872749,1.648686,0.670325,-0.114344,0.270808
0.020000,3.370823,3.052615,1.905990,1.662058,0.668621,-0.085201,0.271860
0.020000,3.403096,3.061629,1.939498,1.675391,0.666668,-0.097621,0.272798
0.020000,3.435617,3.070742,1.973272,1.688683,0.664600,-0.103394,0.273618
0.020000,3.468386,3.079951,2.007310,1.701934,0.662506,-0.104692,0.274317
0.020000,3.501404,3.089254,2.041613,1.715141,0.660380,-0.106341,0.274892
0.020000,3.534670,3.098644,2.076179,1.728305,0.658213,-0.108356,0.275341
0.020000,3.568185,3.108119,2.111008,1.741425,0.655997,-0.110753,0.275659
0.020000,3.601949,3.117673,2.146098,1.754500,0.653727,-0.113546,0.275843
0.020000,3.635963,3.127302,2.181448,1.767528,0.651392,-0.116749,0.275891
0.020000,3.670226,3.137002,2.217058,1.780507,0.648984,-0.120372,0.275798
0.020000,3.704741,3.146765,2.252927,1.793437,0.646496,-0.124428,0.275562
0.020000,3.739506,3.156589,2.289054,1.806316,0.643917,-0.128924,0.275177
0.020000,3.774522,3.166466,2.325436,1.819144,0.641440,-0.123863,0.274641
0.020000,3.809791,3.176390,2.362075,1.831916,0.638589,-0.142537,0.273950
0.020000,3.845312,3.186356,2.398967,1.844631,0.635720,-0.143430,0.273099
0.020000,3.881086,3.196358,2.436113,1.857294,0.633193,-0.126385,0.272084
0.020000,3.917114,3.206387,2.473511,1.869889,0.629743,-0.172512,0.270902
0.020000,3.953396,3.216438,2.511160,1.882432,0.627149,-0.129657,0.269546
0.020000,3.989933,3.226502,2.549058,1.894900,0.623405,-0.187239,0.268014
0.020000,4.026726,3.236573,2.587204,1.907317,0.620824,-0.129014,0.266300
0.020000,4.063776,3.246642,2.625597,1.919653,0.616811,-0.200643,0.264399
0.020000,4.101082,3.256701,2.664235,1.931919,0.613312,-0.174979,0.262305
0.020000,4.138646,3.266741,2.703118,1.944125,0.610273,-0.151965,0.260015
0.020000,4.176468,3.276753,2.742243,1.956244,0.605951,-0.216055,0.257521
0.020000,4.214549,3.286728,2.781609,1.968285,0.602083,-0.193419,0.254820
0.020000,4.252889,3.296656,2.821213,1.980247,0.598075,-0.200416,0.251903
0.020000,4.291489,3.306527,2.861056,1.992125,0.593915,-0.207982,0.248767
0.020000,4.330350,3.316330,2.901134,2.003917,0.589593,-0.216098,0.245403
0.020000,4.369472,3.326054,2.941447,2.015619,0.585098,-0.224737,0.241806
0.020000,4.408856,3.335688,2.981991,2.027228,0.580421,-0.233862,0.237969
0.020000,4.448501,3.345220,3.022766,2.038739,0.575553,-0.243426,0.233885
0.020000,4.488408,3.354637,3.063769,2.050148,0.570485,-0.253366,0.229546
0.020000,4.528577,3.363926,3.104998,2.061455,0.565332,-0.257658,0.224946
0.020000,4.569008,3.373075,3.146452,2.072671,0.560793,-0.226973,0.220076
0.020000,4.609701,3.382069,3.188127,2.083757,0.554299,-0.324663,0.214928
0.020000,4.650656,3.390894,3.230021,2.094735,0.548896,-0.270177,0.209495
0.020000,4.691872,3.399535,3.272134,2.105609,0.543714,-0.259107,0.203767
0.020000,4.733348,3.407976,3.314460,2.116344,0.536765,-0.347449,0.197737
0.020000,4.775085,3.416201,3.357000,2.126978,0.531666,-0.254943,0.191395
0.020000,4.817081,3.424195,3.399749,2.137473,0.524767,-0.344971,0.184732
0.020000,4.859334,3.431939,3.442706,2.147835,0.518111,-0.332774,0.177739
0.020000,4.901843,3.439415,3.485868,2.158090,0.512728,-0.269148,0.170407
0.020000,4.944426,3.446576,3.529049,2.159032,0.047105,-23.281136,0.162758
0.020000,4.986800,3.453363,3.571963,2.145715,-0.665820,-35.646262,0.154841
0.020000,5.028865,3.459755,3.614510,2.127382,-0.916695,-12.543782,0.146675
0.020000,5.070619,3.465745,3.656693,2.109103,-0.913931,0.138224,0.138264
0.020000,5.112061,3.471330,3.698510,2.090848,-0.912749,0.059079,0.129610
0.020000,5.153190,3.476506,3.739962,2.072630,-0.910902,0.092356,0.120715
0.020000,5.194002,3.481269,3.781052,2.054486,-0.907202,0.185037,0.111585
0.020000,5.234497,3.485616,3.821779,2.036368,-0.905904,0.064871,0.102222
0.020000,5.274672,3.489543,3.862146,2.018322,-0.902313,0.179550,0.092631
0.020000,5.314525,3.493049,3.902152,2.000330,-0.899582,0.136570,0.082815
0.020000,5.354053,3.496132,3.941800,1.982411,-0.895944,0.181898,0.072781
0.020000,5.393254,3.498789,3.981092,1.964555,-0.892796,0.157410,0.062533
0.020000,5.432126,3.501020,4.020027,1.946793,-0.888088,0.235364,0.052077
0.020000,5.470666,3.502824,4.058609,1.929097,-0.884798,0.164495,0.041419
0.020000,5.508871,3.504201,4.096839,1.911501,-0.879841,0.247858,0.030566
0.020000,5.546739,3.505150,4.134719,1.894002,-0.874938,0.245164,0.019524
0.020000,5.584267,3.505673,4.172251,1.876597,-0.870259,0.233967,0.008300
0.020000,5.621453,3.505771,4.209437,1.859301,-0.864802,0.272827,6.280089
0.020000,5.658294,3.505445,4.246280,1.842119,-0.859086,0.285806,6.268527
0.020000,5.694788,3.504696,4.282781,1.825058,-0.853064,0.301090,6.256809
0.020000,5.730931,3.503529,4.318943,1.808119,-0.846912,0.307585,6.244943
0.020000,5.766722,3.501945,4.354769,1.791309,-0.840492,0.321042,6.232939
0.020000,5.802159,3.499948,4.390262,1.774635,-0.833747,0.337229,6.220807
0.020000,5.837238,3.497542,4.425424,1.758099,-0.826768,0.348970,6.208557
0.020000,5.871959,3.494731,4.460258,1.741706,-0.819635,0.356651,6.196198
0.020000,5.906318,3.491519,4.494767,1.725461,-0.812293,0.367075,6.183743
0.020000,5.940315,3.487913,4.528955,1.709366,-0.804718,0.378758,6.171202
0.020000,5.973947,3.483916,4.562823,1.693427,-0.796947,0.388553,6.158585
0.020000,6.007213,3.479536,4.596376,1.677644,-0.789160,0.389358,6.145905
0.020000,6.040110,3.474778,4.629616,1.662009,-0.781744,0.370802,6.133173
0.020000,6.072640,3.469649,4.662547,1.646549,-0.773023,0.436057,6.120401
0.020000,6.104798,3.464156,4.695172,1.631231,-0.765870,0.357649,6.107599
0.020000,6.136586,3.458306,4.727494,1.616088,-0.757167,0.435122,6.094780
0.020000,6.168002,3.452108,4.759515,1.601085,-0.750139,0.351428,6.081954
0.020000,6.199046,3.445568,4.791241,1.586264,-0.741074,0.453225,6.069134
0.020000,6.229717,3.438695,4.822672,1.571567,-0.734858,0.310824,6.056331
0.020000,6.260015,3.431497,4.853813,1.557038,-0.726413,0.422256,6.043556
0.020000,6.289939,3.423984,4.884666,1.542664,-0.718744,0.383423,6.030818
0.020000,6.319490,3.416164,4.915235,1.528430,-0.711672,0.353616,6.018130
0.020000,6.348669,3.408045,4.945521,1.514334,-0.704809,0.343145,6.005501
0.020000,6.377475,3.399638,4.975529,1.500371,-0.698153,0.332810,5.992941
0.020000,6.405908,3.390952,5.005260,1.486537,-0.691696,0.322851,5.980460
0.020000,6.433970,3.381997,5.034716,1.472828,-0.685426,0.313504,5.968066
0.020000,6.461662,3.372781,5.063901,1.459242,-0.679326,0.304998,5.955769
0.020000,6.488984,3.363315,5.092816,1.445774,-0.673375,0.297551,5.943576
0.020000,6.515938,3.353609,5.121465,1.432423,-0.667547,0.291364,5.931496
0.020000,6.542525,3.343672,5.149848,1.419142,-0.664072,0.173749,5.919535
0.020000,6.568746,3.333515,5.177967,1.405961,-0.659062,0.250529,5.907700
0.020000,6.594603,3.323147,5.205825,1.392913,-0.652399,0.333114,5.895998
0.020000,6.620096,3.312579,5.233422,1.379853,-0.652980,-0.029021,5.884435
0.020000,6.645230,3.301821,5.260762,1.366966,-0.644378,0.430102,5.873015
0.020000,6.670003,3.290882,5.287843,1.354076,-0.644494,-0.005791,5.861745
0.020000,6.694420,3.279772,5.314668,1.341264,-0.640588,0.195286,5.850627
0.020000,6.718482,3.268502,5.341239,1.328534,-0.636500,0.204399,5.839666
0.020000,6.742191,3.257080,5.367556,1.315839,-0.634728,0.088585,5.828865
0.020000,6.765549,3.245518,5.393619,1.303163,-0.633832,0.044804,5.818228
0.020000,6.788559,3.233824,5.419430,1.290521,-0.632090,0.087124,5.807757
0.020000,6.811222,3.222008,5.444988,1.277932,-0.629436,0.132704,5.797454
0.020000,6.833542,3.210080,5.470296,1.265369,-0.628142,0.064681,5.787321
0.020000,6.855521,3.198049,5.495351,1.252791,-0.628941,-0.039938,5.777360
0.020000,6.877160,3.185924,5.520156,1.240243,-0.627390,0.077533,5.767571
0.020000,6.898464,3.173714,5.544711,1.227727,-0.625790,0.080003,5.757955
0.020000,6.919435,3.161428,5.569016,1.215237,-0.624515,0.063776,5.748512
0.020000,6.940074,3.149076,5.593069,1.202688,-0.627438,-0.146189,5.739243
0.020000,6.960386,3.136665,5.616872,1.190152,-0.626802,0.031833,5.730149
0.020000,6.980373,3.124203,5.640426,1.177676,-0.623786,0.150792,5.721226
0.020000,7.000036,3.111701,5.663727,1.165070,-0.630314,-0.326389,5.712478
0.020000,7.019380,3.099165,5.686779,1.152572,-0.624881,0.271642,5.703900
0.020000,7.038408,3.086603,5.709579,1.140007,-0.628246,-0.168271,5.695493
0.020000,7.057121,3.074024,5.732127,1.127385,-0.631116,-0.143471,5.687257
0.020000,7.075524,3.061435,5.754423,1.114826,-0.627934,0.159094,5.679188
0.020000,7.093618,3.048844,5.776468,1.102229,-0.629895,-0.098084,5.671286
0.020000,7.111407,3.036257,5.798259,1.089592,-0.631803,-0.095368,5.663548
0.020000,7.128893,3.023683,5.819797,1.076879,-0.635695,-0.194626,5.655975
0.020000,7.146080,3.011128,5.841081,1.064203,-0.633795,0.094993,5.648563
0.020000,7.162970,2.998598,5.862111,1.051498,-0.635214,-0.070906,5.641310
0.020000,7.179566,2.986101,5.882886,1.038769,-0.636455,-0.062058,5.634215
0.020000,7.195871,2.973643,5.903405,1.025947,-0.641122,-0.233361,5.627276
0.020000,7.211887,2.961231,5.923668,1.013145,-0.640096,0.051312,5.620490
0.020000,7.227618,2.948869,5.943675,1.000333,-0.640614,-0.025942,5.613855
0.020000,7.243067,2.936565,5.963425,0.987512,-0.641021,-0.020301,5.607369
0.020000,7.258235,2.924324,5.982917,0.974597,-0.645781,-0.238041,5.601030
0.020000,7.273126,2.912152,6.002150,0.961629,-0.648386,-0.130227,5.594835
0.020000,7.287744,2.900053,6.021125,0.948779,-0.642517,0.293421,5.588782
0.020000,7.302089,2.888035,6.039839,0.935661,-0.655871,-0.667682,5.582870
0.020000,7.316166,2.876101,6.058294,0.922778,-0.644174,0.584867,5.577095
0.020000,7.329975,2.864258,6.076486,0.909593,-0.659219,-0.752249,5.571456
0.020000,7.343522,2.852508,6.094418,0.896623,-0.648509,0.535496,5.565950
0.020000,7.356807,2.840858,6.112088,0.883467,-0.657794,-0.464268,5.560575
0.020000,7.369832,2.829312,6.129494,0.870300,-0.658363,-0.028451,5.555328
0.020000,7.382602,2.817874,6.146637,0.857179,-0.656047,0.115796,5.550208
0.020000,7.395119,2.806549,6.163517,0.844007,-0.658607,-0.127999,5.545213
0.020000,7.407384,2.795341,6.180132,0.830739,-0.663409,-0.240085,5.540339
0.020000,7.419399,2.784254,6.196481,0.817446,-0.664638,-0.061428,5.535586
0.020000,7.431168,2.773292,6.212565,0.804174,-0.663595,0.052135,5.530951
0.020000,7.442693,2.762458,6.228382,0.790868,-0.665298,-0.085181,5.526432
0.020000,7.453976,2.751757,6.243933,0.777532,-0.666783,-0.074231,5.522027
0.020000,7.465019,2.741191,6.259216,0.764172,-0.668045,-0.063081,5.517734
0.020000,7.475825,2.730764,6.274232,0.750790,-0.669080,-0.051765,5.513550
0.020000,7.486394,2.720481,6.288979,0.737350,-0.671995,-0.145748,5.509475
0.020000,7.496730,2.710344,6.303456,0.723843,-0.675376,-0.169054,5.505507
0.020000,7.506834,2.700356,6.317664,0.710393,-0.672468,0.145393,5.501643
0.020000,7.516710,2.690519,6.331602,0.696941,-0.672598,-0.006470,5.497881
0.020000,7.526359,2.680836,6.345272,0.683459,-0.674117,-0.075992,5.494221
0.020000,7.535780,2.671314,6.358667,0.669779,-0.684010,-0.494653,5.490660
0.020000,7.544979,2.661950,6.371793,0.656312,-0.673314,0.534824,5.487197
0.020000,7.553956,2.652750,6.384648,0.642705,-0.680381,-0.353344,5.483830
0.020000,7.562713,2.643716,6.397229,0.629063,-0.682078,-0.084834,5.480557
0.020000,7.571252,2.634850,6.409539,0.615491,-0.678605,0.173647,5.477377
0.020000,7.579573,2.626154,6.421574,0.601778,-0.685678,-0.353652,5.474289
0.020000,7.587680,2.617632,6.433337,0.588136,-0.682066,0.180560,5.471291
0.020000,7.595574,2.609283,6.444827,0.574489,-0.682348,-0.014096,5.468382
0.020000,7.603255,2.601114,6.456040,0.560671,-0.690888,-0.426995,5.465560
0.020000,7.610727,2.593122,6.466981,0.547035,-0.681845,0.452152,5.462824
0.020000,7.617991,2.585311,6.477647,0.533326,-0.685434,-0.179424,5.460173
0.020000,7.625046,2.577685,6.488036,0.519434,-0.694571,-0.456869,5.457605
0.020000,7.631895,2.570243,6.498150,0.505704,-0.686544,0.401342,5.455120
0.020000,7.638541,2.562987,6.507989,0.491939,-0.688212,-0.083389,5.452716
0.020000,7.644983,2.555920,6.517552,0.478145,-0.689701,-0.074449,5.450393
0.020000,7.651223,2.549043,6.526838,0.464325,-0.691011,-0.065481,5.448148
0.020000,7.657263,2.542357,6.535848,0.450482,-0.692140,-0.056495,5.445981
0.020000,7.663103,2.535865,6.544580,0.436621,-0.693090,-0.047501,5.443891
0.020000,7.668744,2.529567,6.553035,0.422743,-0.693861,-0.038508,5.441878
0.020000,7.674188,2.523466,6.561212,0.408854,-0.694451,-0.029525,5.439939
0.020000,7.679436,2.517562,6.569111,0.394957,-0.694862,-0.020561,5.438075
0.020000,7.684488,2.511856,6.576733,0.381055,-0.695095,-0.011623,5.436285
0.020000,7.689347,2.506351,6.584076,0.367152,-0.695149,-0.002721,5.434566
0.020000,7.694013,2.501045,6.591141,0.353252,-0.695026,0.006139,5.432920
0.020000,7.698487,2.495942,6.597928,0.339357,-0.694727,0.014949,5.431345
0.020000,7.702769,2.491041,6.604435,0.325385,-0.698613,-0.194300,5.429839
0.020000,7.706860,2.486347,6.610662,0.311352,-0.701641,-0.151370,5.428404
