dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.199955,3.060949,0.709880,1.028811,0.745515,0.000000,0.160720
0.020000,2.220407,3.064302,0.730605,1.043721,0.745515,0.000000,0.164294
0.020000,2.241142,3.067777,0.751628,1.058632,0.745515,0.000000,0.167855
0.020000,2.262157,3.071377,0.772950,1.073542,0.745515,-0.000000,0.171400
0.020000,2.283454,3.075102,0.794570,1.088452,0.745515,0.000000,0.174927
0.020000,2.305031,3.078955,0.816488,1.103362,0.745515,-0.000000,0.178433
0.020000,2.326888,3.082936,0.838705,1.118273,0.745515,0.000000,0.181917
0.020000,2.349023,3.087048,0.861219,1.133183,0.745515,0.000000,0.185375
0.020000,2.371438,3.091291,0.884032,1.148093,0.745515,-0.000000,0.188806
0.020000,2.394131,3.095667,0.907143,1.163004,0.745515,0.000000,0.192207
0.020000,2.417101,3.100178,0.930552,1.177914,0.745515,0.000000,0.195575
0.020000,2.440349,3.104824,0.954259,1.192824,0.745515,0.000000,0.198909
0.020000,2.463873,3.109606,0.978265,1.207735,0.745515,-0.000000,0.202205
0.020000,2.487674,3.114526,1.002569,1.222645,0.745515,0.000000,0.205462
0.020000,2.511750,3.119584,1.027171,1.237555,0.745515,0.000000,0.208677
0.020000,2.536102,3.124782,1.052071,1.252465,0.745515,0.000000,0.211847
0.020000,2.560729,3.130119,1.077269,1.267376,0.745515,0.000000,0.214971
0.020000,2.585630,3.135596,1.102766,1.282286,0.745515,-0.000000,0.218045
0.020000,2.610806,3.141214,1.128561,1.297196,0.745515,0.000000,0.221068
0.020000,2.636255,3.146974,1.154654,1.312107,0.745515,-0.000000,0.224037
0.020000,2.661978,3.152875,1.181045,1.327017,0.745515,0.000000,0.226949
0.020000,2.687975,3.158917,1.207735,1.341927,0.745515,0.000000,0.229803
0.020000,2.714244,3.165101,1.234722,1.356838,0.745515,-0.000000,0.232595
0.020000,2.740787,3.171427,1.262008,1.371748,0.745515,0.000000,0.235325
0.020000,2.767602,3.177895,1.289592,1.386658,0.745515,-0.000000,0.237988
0.020000,2.794690,3.184503,1.317474,1.401569,0.745515,0.000000,0.240583
