dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.436489,3.086800,0.952295,1.210225,0.750827,-0.067946,6.131623
0.020000,2.460705,3.083054,0.976799,1.225216,0.749514,-0.065642,6.127817
0.020000,2.485203,3.079169,1.001603,1.240179,0.748175,-0.066950,6.124009
0.020000,2.509980,3.075143,1.026705,1.255115,0.746813,-0.068091,6.120202
0.020000,2.535036,3.070974,1.052106,1.270024,0.745432,-0.069074,6.116397
0.020000,2.560369,3.066659,1.077804,1.284905,0.744034,-0.069913,6.112596
0.020000,2.585979,3.062198,1.103799,1.299757,0.742621,-0.070617,6.108802
0.020000,2.611863,3.057587,1.130091,1.314581,0.741197,-0.071199,6.105017
0.020000,2.638020,3.052825,1.156678,1.329376,0.739764,-0.071669,6.101242
0.020000,2.664450,3.047911,1.183561,1.344142,0.738294,-0.073479,6.097479
0.020000,2.691151,3.042843,1.210739,1.358879,0.736840,-0.072721,6.093732
0.020000,2.718122,3.037619,1.238210,1.373587,0.735388,-0.072600,6.090001
0.020000,2.745360,3.032238,1.265976,1.388263,0.733832,-0.077809,6.086290
0.020000,2.772866,3.026698,1.294034,1.402912,0.732414,-0.070902,6.082600
0.020000,2.800638,3.020998,1.322384,1.417528,0.730829,-0.079216,6.078934
0.020000,2.828674,3.015138,1.351027,1.432116,0.729404,-0.071250,6.075293
0.020000,2.856974,3.009115,1.379960,1.446671,0.727739,-0.083268,6.071681
0.020000,2.885536,3.002928,1.409184,1.461198,0.726333,-0.070316,6.068099
0.020000,2.914358,2.996578,1.438698,1.475693,0.724775,-0.077912,6.064549
0.020000,2.943440,2.990062,1.468501,1.490155,0.723099,-0.083784,6.061034
0.020000,2.972781,2.983381,1.498593,1.504588,0.721652,-0.072342,6.057555
0.020000,3.002379,2.976533,1.528973,1.518990,0.720077,-0.078776,6.054116
0.020000,3.032233,2.969519,1.559640,1.533360,0.718496,-0.079042,6.050719
0.020000,3.062342,2.962337,1.590594,1.547698,0.716911,-0.079222,6.047366
0.020000,3.092706,2.954987,1.621834,1.562004,0.715325,-0.079332,6.044058
0.020000,3.123322,2.947470,1.653359,1.576279,0.713737,-0.079388,6.040799
0.020000,3.154190,2.939786,1.685170,1.590522,0.712149,-0.079405,6.037591
0.020000,3.185309,2.931933,1.717265,1.604733,0.710561,-0.079397,6.034436
0.020000,3.216679,2.923913,1.749643,1.618913,0.708973,-0.079380,6.031337
0.020000,3.248297,2.915726,1.782304,1.633058,0.707275,-0.084889,6.028295
0.020000,3.280164,2.907371,1.815247,1.647172,0.705695,-0.079017,6.025313
0.020000,3.312278,2.898851,1.848472,1.661256,0.704175,-0.075993,6.022394
